"","Valoración_credito","Edad","Ingresos","Tarjetas_credito","Educacion","Créditos_coche","CLASE.CART","PROBA.CART"
"279","Malo",30.3187914956693,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"280","Malo",22.08393006935,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"281","Malo",22.0680441923792,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"282","Malo",26.6664567272731,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"283","Malo",28.7259533762815,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"284","Malo",31.0881372216149,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"285","Malo",23.3845721641312,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"286","Malo",25.841249449139,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"287","Malo",29.3973664227767,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"288","Malo",37.356881758152,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"289","Malo",27.5743885213908,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"290","Malo",39.1518752481238,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"291","Malo",22.7947184632546,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"292","Malo",33.4070655874898,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"293","Malo",28.0273002573732,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"294","Malo",24.9680668319555,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"295","Malo",20.0449495362429,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"296","Malo",41.3198785461698,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"297","Malo",31.9034804833631,"Bajo","Menos de 5","Bachillerato","2 o más","Bueno",0.585365853658537
"298","Malo",35.8496539774413,"Medio","5 o más","Universitario","2 o más","Bueno",0.727272727272727
"299","Malo",20.6104632701473,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"300","Malo",22.4860260426911,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"301","Malo",33.079738787333,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"302","Malo",33.5091229440931,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"303","Malo",24.5646537867207,"Medio","5 o más","Universitario","1 o ninguno","Malo",0.176706827309237
"304","Malo",22.3809595561377,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"305","Malo",27.7848710421278,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"306","Malo",26.6153843726979,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"307","Malo",28.7488242057225,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"308","Malo",20.4214788253749,"Bajo","Menos de 5","Universitario","1 o ninguno","Malo",0.263157894736842
"309","Malo",22.7343291848198,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"310","Malo",21.7309651014364,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"311","Malo",25.6320193846134,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"312","Malo",34.5564523044865,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"313","Malo",40.9434341433899,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"314","Malo",35.1037996334298,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"315","Malo",27.0004407800905,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"316","Malo",20.5955799252172,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"317","Malo",44.556821806871,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"318","Malo",33.805746870807,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"319","Malo",30.9495880180269,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"320","Malo",30.9041982048662,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"321","Malo",35.0618973008537,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.585365853658537
"322","Malo",36.3643012372365,"Medio","5 o más","Universitario","2 o más","Malo",0.235294117647059
"323","Malo",27.8837980745648,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"324","Malo",32.445170702787,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"325","Malo",30.5692673935873,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"326","Malo",31.6374571064078,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"327","Malo",22.5008876161851,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"328","Malo",31.816856599099,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"329","Malo",33.8349358942297,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"330","Malo",22.1328119837886,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"331","Malo",26.8816100964241,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"332","Malo",36.3515386161759,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"333","Malo",27.8991855024662,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"334","Malo",26.6889440658755,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"335","Malo",34.1139388418567,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"336","Malo",29.2432054718237,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"337","Malo",33.9425804109213,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"338","Malo",31.9348620477065,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"339","Malo",25.3637709260211,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"340","Malo",29.3345953593016,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"341","Malo",35.5420104237285,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"342","Malo",27.364803275333,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"343","Malo",34.4312126485994,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"344","Malo",26.507683643172,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"345","Malo",26.526056695946,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"346","Malo",22.4389509798534,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"347","Malo",29.60880259257,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"348","Malo",21.973708359504,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"349","Malo",22.8388727167155,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"350","Malo",39.0089774715266,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"351","Malo",31.8157285413757,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"352","Malo",30.6450915355247,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"353","Malo",34.3757611200077,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"354","Malo",29.6650165756763,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"355","Malo",25.6576504174134,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"356","Malo",21.3785279550243,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"357","Malo",45.7361997660665,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.923076923076923
"358","Malo",37.5458692366528,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"359","Malo",31.0466266794543,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"360","Malo",30.1645216955222,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"361","Malo",56.6751207555434,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"362","Malo",40.4960818272111,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"363","Malo",51.6277904933014,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"364","Malo",25.4376340899065,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"365","Malo",32.9297854438928,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"366","Malo",37.31334151292,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"367","Malo",24.053252944723,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"368","Malo",23.6261733882756,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"369","Malo",27.1829225084093,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"370","Malo",32.0370614036673,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"371","Malo",22.90101796882,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"372","Malo",25.0168985351816,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"373","Malo",31.9218892445606,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"374","Malo",33.0744701343475,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"375","Malo",33.0938661905114,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"376","Malo",31.3489685300059,"Bajo","5 o más","Universitario","1 o ninguno","Malo",0.0985010706638115
"377","Malo",26.0695633305732,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"378","Malo",29.9212231470803,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"379","Malo",30.1470382499605,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"380","Malo",40.3930568465819,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"381","Malo",23.0722980881239,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"382","Malo",26.2434099375341,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"383","Malo",34.060620833667,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"384","Malo",28.3773845921273,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"385","Malo",24.0230292159743,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"386","Malo",29.8721989328422,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"387","Malo",37.7863888102851,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"388","Malo",44.4684716896663,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"389","Malo",25.378074870295,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"390","Malo",32.6094220222297,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"391","Malo",22.6457948248951,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"392","Malo",21.9166391130355,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"393","Malo",25.340922403976,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"394","Malo",37.6781398868051,"Medio","5 o más","Bachillerato","2 o más","Malo",0.235294117647059
"395","Malo",27.4302508239886,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"396","Malo",41.7144527456048,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"397","Malo",34.8150275574137,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"398","Malo",32.4288190511534,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"399","Malo",33.9125356361883,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"400","Malo",23.2445066431736,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"401","Malo",32.9113174382571,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"402","Malo",29.0830266901654,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"403","Malo",40.2051656884227,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"404","Malo",25.3189819589522,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"405","Malo",44.6855308660047,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"406","Malo",26.2979688664623,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"407","Malo",28.4380109925234,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"408","Malo",31.7524943677635,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"409","Malo",36.5628234226782,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"410","Malo",30.0928597399367,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"411","Malo",27.6443485817554,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"412","Malo",23.9768165189351,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"413","Malo",23.410438551612,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"414","Malo",23.7934515751539,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"415","Malo",21.5541138314534,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"416","Malo",35.29328292661,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"417","Malo",22.4647701892728,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"418","Malo",43.6618877216919,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"419","Malo",20.3950820513905,"Bajo","Menos de 5","Bachillerato","2 o más","Malo",0.263157894736842
"420","Malo",25.1117141151278,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"421","Malo",23.0310215274254,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"422","Malo",25.4739534303235,"Medio","5 o más","Bachillerato","1 o ninguno","Malo",0.176706827309237
"423","Malo",27.1039219216155,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"424","Malo",30.3191010110084,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"425","Malo",36.6620640275191,"Medio","5 o más","Bachillerato","2 o más","Malo",0.235294117647059
"426","Malo",36.4805225055616,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"427","Malo",31.195771235829,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"428","Malo",31.0782560007721,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"429","Malo",26.4059032831512,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"430","Malo",31.9969990973539,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"431","Malo",37.4496673018119,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"432","Malo",35.8294610701777,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"433","Malo",25.0274350740944,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"434","Malo",21.0071095824792,"Bajo","Menos de 5","Universitario","1 o ninguno","Malo",0.263157894736842
"435","Malo",31.9908848900785,"Alto","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"436","Malo",29.621566251835,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"437","Malo",43.9815502477524,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"438","Malo",21.8278024160265,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"439","Malo",31.0514569976198,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"440","Malo",27.4180810069657,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
